# Original file from the Supplementary data of Karakas+10 (MNRAS,403,1413) https://cdsarc.unistra.fr/viz-bin/cat/J/MNRAS/403/1413 Submit Data manipulation bugs to GalacticCEM@gmail.com. I added the AtomicZ column
# Data also available for download at  https://academic.oup.com/mnras/article/403/3/1413/1048800#supplementary-data
# (1) Initial Mass M0	(2) Initial Metallicity Z0	(3) Final Mass M1	(4) Species i	(5) Atomic mass of the species i	
# (6) net yield	(7) mass of species i lost in the wind	(8) mass of species i initially present in the wind	
# (9) mass fraction of the average abundance of species i in the wind <X(i)>	(10) initial mass fraction of species i  X0(i)
# (11) production factor, f=log10(<X(i)>/X0(i))
#
# al-6 and al*6 are the ground and metastable state of 26Al, respectively
#
# Note (2): g represents the sum of abundances from ^64^Ni to Bi; an increase in g indicates that neutron captures have occurred 
# beyond the end of the network.
#
#
#table2 = np.genfromtxt('tablea2_Z0.02.dat', delimiter=',', names=['Mini','Zini','Mfin','Symb','AtomicZ','A','Yield','Mi_windloss','Mi_ini','Xi_avg','Xi_ini','ProdFact'], dtype =[('Mini', '<f8'), ('Zini', '<f8'), ('Mfin', '<f8'), ('Symb', '<U4'), ('AtomicZ', 'i4'), ('A', 'i4'), ('Yield', '<f8'), ('Mi_windloss', '<f8'), ('Mi_ini', '<f8'), ('Xi_avg', '<f8'), ('Xi_ini', '<f8'), ('ProdFact', '<f8')])
# Uncomment the row below to import in Python with pandas instead through the command: pd.read_csv('tablea2_Z_0.02.dat')
#Mini ,Zini ,Mfin  ,Symb ,AtomicZ ,A  ,Yield          ,Mi_windloss    ,Mi_ini        ,Xi_avg         ,Xi_ini        ,ProdFact
1.0  ,0.02 ,0.564 ,mg24 ,12      ,24 ,3.0559022e-10  ,0.00022479688  ,0.00022479657 ,0.0005155892   ,0.00051564793 ,-4.9470906e-05
1.0  ,0.02 ,0.564 ,mg25 ,12      ,25 ,-2.566594e-09  ,2.9540844e-05  ,2.9543411e-05 ,6.7754234e-05  ,6.7767927e-05 ,-8.7762302e-05
1.0  ,0.02 ,0.564 ,mg26 ,12      ,26 ,2.924935e-09   ,3.3890337e-05  ,3.3887412e-05 ,7.7730132e-05  ,7.7732388e-05 ,-1.260665e-05
1.0  ,0.02 ,0.564 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,al-6 ,13      ,26 ,3.5967269e-12  ,3.5967269e-12  ,0.0           ,8.2493734e-12  ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,al27 ,13      ,27 ,2.9649527e-10  ,2.5351184e-05  ,2.5350888e-05 ,5.814492e-05   ,5.8150938e-05 ,-4.4940367e-05
1.0  ,0.02 ,0.564 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,si28 ,14      ,28 ,-1.1350494e-09 ,0.00028520936  ,0.0002852105  ,0.00065414992  ,0.00065422792 ,-5.1775027e-05
1.0  ,0.02 ,0.564 ,si29 ,14      ,29 ,-5.4569682e-11 ,1.4962773e-05  ,1.4962828e-05 ,3.4318287e-05  ,3.4322369e-05 ,-5.164558e-05
1.0  ,0.02 ,0.564 ,si30 ,14      ,30 ,2.0281732e-10  ,1.0273442e-05  ,1.0273239e-05 ,2.3562941e-05  ,2.3565191e-05 ,-4.1471303e-05
1.0  ,0.02 ,0.564 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,si32 ,14      ,32 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,p31  ,15      ,31 ,1.5234036e-11  ,3.5619346e-06  ,3.5619194e-06 ,8.1695753e-06  ,8.1704811e-06 ,-4.8150574e-05
1.0  ,0.02 ,0.564 ,p32  ,15      ,32 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,s32  ,16      ,32 ,2.5611371e-09  ,0.0001728881   ,0.00017288554 ,0.00039653236  ,0.00039657217 ,-4.3594158e-05
1.0  ,0.02 ,0.564 ,s33  ,16      ,33 ,1.0686563e-11  ,1.407321e-06   ,1.4073103e-06 ,3.2278003e-06  ,3.228148e-06  ,-4.6778463e-05
1.0  ,0.02 ,0.564 ,s34  ,16      ,34 ,1.1787051e-09  ,8.1602659e-05  ,8.160148e-05  ,0.00018716206  ,0.00018718094 ,-4.3801268e-05
1.0  ,0.02 ,0.564 ,s35  ,16      ,35 ,5.4745372e-20  ,5.4745372e-20  ,0.0           ,1.2556279e-19  ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,fe54 ,26      ,54 ,2.1827873e-11  ,3.1149266e-05  ,3.1149244e-05 ,7.1443275e-05  ,7.1451461e-05 ,-4.9755683e-05
1.0  ,0.02 ,0.564 ,fe55 ,26      ,55 ,2.0495279e-18  ,2.0495279e-18  ,0.0           ,4.7007524e-18  ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,fe56 ,26      ,56 ,8.7311491e-10  ,0.00051074289  ,0.00051074201 ,0.0011714287   ,0.0011715617  ,-4.928968e-05
1.0  ,0.02 ,0.564 ,fe57 ,26      ,57 ,1.7280399e-10  ,1.2473734e-05  ,1.2473562e-05 ,2.8609484e-05  ,2.8612385e-05 ,-4.4034263e-05
1.0  ,0.02 ,0.564 ,fe58 ,26      ,58 ,2.0577318e-11  ,1.6152671e-06  ,1.6152466e-06 ,3.7047412e-06  ,3.7051209e-06 ,-4.4500259e-05
1.0  ,0.02 ,0.564 ,fe59 ,26      ,59 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,fe60 ,26      ,60 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,co59 ,27      ,59 ,2.410161e-11   ,1.4671334e-06  ,1.4671093e-06 ,3.3649849e-06  ,3.3653175e-06 ,-4.2921056e-05
1.0  ,0.02 ,0.564 ,co60 ,27      ,60 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,co61 ,27      ,61 ,1.0408425e-39  ,1.0408425e-39  ,0.0           ,2.3872535e-39  ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,ni58 ,28      ,58 ,3.3287506e-10  ,2.1600315e-05  ,2.1599983e-05 ,4.954201e-05   ,4.9546954e-05 ,-4.3335272e-05
1.0  ,0.02 ,0.564 ,ni59 ,28      ,59 ,6.3177705e-28  ,6.3177705e-28  ,0.0           ,1.44903e-27    ,0.0           ,0.0
1.0  ,0.02 ,0.564 ,ni60 ,28      ,60 ,-2.7284841e-12 ,8.5546362e-06  ,8.554639e-06  ,1.9620726e-05  ,1.9622994e-05 ,-5.0195795e-05
1.0  ,0.02 ,0.564 ,ni61 ,28      ,61 ,4.9908408e-07  ,8.74541e-07    ,3.7545695e-07 ,2.005828e-06   ,8.6123907e-07 ,0.36716998
1.0  ,0.02 ,0.564 ,ni62 ,28      ,62 ,-5.0726209e-07 ,7.0559514e-07  ,1.2128572e-06 ,1.6183375e-06  ,2.7821034e-06 ,-0.23530418
1.25 ,0.02 ,0.574 ,g    ,0       ,1  ,2.7327989e-08  ,6.5684702e-08  ,3.8356713e-08 ,9.7166719e-08  ,5.6745975e-08 ,0.23358248
1.25 ,0.02 ,0.574 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,p    ,1       ,1  ,-0.012294143   ,0.45269319     ,0.46498734    ,0.6696645      ,0.68791503    ,-0.011677519
1.25 ,0.02 ,0.574 ,d    ,1       ,2  ,3.9208047e-18  ,3.9208047e-18  ,0.0           ,5.8000068e-18  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,he3  ,2       ,3  ,0.00023805331  ,0.00023805331  ,0.0           ,0.00035214986  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,he4  ,2       ,4  ,0.011981189    ,0.2101015      ,0.19812031    ,0.31080103     ,0.29310462    ,0.025459763
1.25 ,0.02 ,0.574 ,li7  ,3       ,7  ,-5.1006016e-10 ,7.5090062e-10  ,1.2609608e-09 ,1.1107998e-09  ,1.8655e-09    ,-0.22515947
1.25 ,0.02 ,0.574 ,be7  ,4       ,7  ,5.8754618e-13  ,5.8754618e-13  ,0.0           ,8.6915116e-13  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,b8   ,5       ,8  ,9.4740908e-27  ,9.4740908e-27  ,0.0           ,1.4014927e-26  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,c12  ,6       ,12 ,-0.00046293531 ,0.0015886654   ,0.0020516007  ,0.0023500968   ,0.0030351942  ,-0.11110076
1.25 ,0.02 ,0.574 ,c13  ,6       ,13 ,3.9047798e-05  ,6.3739084e-05  ,2.4691286e-05 ,9.4288589e-05  ,3.6528963e-05 ,0.41182178
1.25 ,0.02 ,0.574 ,c14  ,6       ,14 ,1.230054e-27   ,1.230054e-27   ,0.0           ,1.8196065e-27  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,n14  ,7       ,14 ,0.00050357985  ,0.001251101    ,0.00074752118 ,0.0018507412   ,0.0011059034  ,0.22362849
1.25 ,0.02 ,0.574 ,n15  ,7       ,15 ,-1.0999203e-06 ,1.852194e-06   ,2.9521143e-06 ,2.7399319e-06  ,4.367439e-06  ,-0.20248707
1.25 ,0.02 ,0.574 ,o14  ,8       ,14 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,o15  ,8       ,15 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,o16  ,8       ,16 ,-3.3960678e-06 ,0.0064889956   ,0.0064923917  ,0.0095991064   ,0.0096050221  ,-0.00026756214
1.25 ,0.02 ,0.574 ,o17  ,8       ,17 ,9.261953e-07   ,3.5564453e-06  ,2.63025e-06   ,5.2610139e-06  ,3.891264e-06  ,0.13097876
1.25 ,0.02 ,0.574 ,o18  ,8       ,18 ,-1.8358232e-06 ,1.282711e-05   ,1.4662934e-05 ,1.8975015e-05  ,2.1692746e-05 ,-0.05813238
1.25 ,0.02 ,0.574 ,o19  ,8       ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,f17  ,9       ,17 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,f18  ,9       ,18 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,f19  ,9       ,19 ,1.2747137e-09  ,2.7540676e-07  ,2.7413205e-07 ,4.0740645e-07  ,4.055585e-07  ,0.0019743838
1.25 ,0.02 ,0.574 ,f20  ,9       ,20 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,ne19 ,10      ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,ne20 ,10      ,20 ,1.0652002e-07  ,0.0010960068   ,0.0010959003  ,0.0016213119   ,0.001621305   ,1.8637858e-06
1.25 ,0.02 ,0.574 ,ne21 ,10      ,21 ,3.0677256e-09  ,2.7963611e-06  ,2.7932933e-06 ,4.1366288e-06  ,4.1324747e-06 ,0.00043637343
1.25 ,0.02 ,0.574 ,ne22 ,10      ,22 ,-3.455425e-07  ,8.778755e-05   ,8.8133093e-05 ,0.00012986324  ,0.00013038651 ,-0.001746435
1.25 ,0.02 ,0.574 ,ne23 ,10      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,na21 ,11      ,21 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,na22 ,11      ,22 ,4.0997263e-30  ,4.0997263e-30  ,0.0           ,6.0646838e-30  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,na23 ,11      ,23 ,3.726218e-07   ,2.2975932e-05  ,2.260331e-05  ,3.3988064e-05  ,3.3439956e-05 ,0.0070607257
1.25 ,0.02 ,0.574 ,na24 ,11      ,24 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,mg23 ,12      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,mg24 ,12      ,24 ,3.4197001e-08  ,0.00034857981  ,0.00034854561 ,0.00051565061  ,0.00051564793 ,2.2779593e-06
1.25 ,0.02 ,0.574 ,mg25 ,12      ,25 ,-2.4228939e-09 ,4.5804441e-05  ,4.5806864e-05 ,6.7758046e-05  ,6.7767927e-05 ,-6.3321691e-05
1.25 ,0.02 ,0.574 ,mg26 ,12      ,26 ,1.2551027e-08  ,5.2554762e-05  ,5.2542211e-05 ,7.7743731e-05  ,7.7732388e-05 ,6.3364234e-05
1.25 ,0.02 ,0.574 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,al-6 ,13      ,26 ,2.8757303e-13  ,2.8757303e-13  ,0.0           ,4.2540388e-13  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,al27 ,13      ,27 ,3.8962753e-09  ,3.9310278e-05  ,3.9306382e-05 ,5.8151298e-05  ,5.8150938e-05 ,2.6921325e-06
1.25 ,0.02 ,0.574 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,si28 ,14      ,28 ,4.3568434e-08  ,0.00044226053  ,0.00044221696 ,0.00065423152  ,0.00065422792 ,2.3815026e-06
1.25 ,0.02 ,0.574 ,si29 ,14      ,29 ,2.3064786e-09  ,2.3202072e-05  ,2.3199766e-05 ,3.4322591e-05  ,3.4322369e-05 ,2.7956755e-06
1.25 ,0.02 ,0.574 ,si30 ,14      ,30 ,1.5734258e-09  ,1.5930162e-05  ,1.5928588e-05 ,2.3565328e-05  ,2.3565191e-05 ,2.5368174e-06
1.25 ,0.02 ,0.574 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,si32 ,14      ,32 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,p31  ,15      ,31 ,5.5115379e-10  ,5.5232831e-06  ,5.522732e-06  ,8.1705375e-06  ,8.1704811e-06 ,3.002762e-06
1.25 ,0.02 ,0.574 ,p32  ,15      ,32 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,s32  ,16      ,32 ,2.6338967e-08  ,0.0002680842   ,0.00026805786 ,0.00039657427  ,0.00039657217 ,2.2779593e-06
1.25 ,0.02 ,0.574 ,s33  ,16      ,33 ,2.1691449e-10  ,2.1822423e-06  ,2.1820254e-06 ,3.2281691e-06  ,3.228148e-06  ,2.8474474e-06
1.25 ,0.02 ,0.574 ,s34  ,16      ,34 ,1.2456439e-08  ,0.000126535    ,0.00012652254 ,0.00018718195  ,0.00018718094 ,2.3815026e-06
1.25 ,0.02 ,0.574 ,s35  ,16      ,35 ,7.7321483e-20  ,7.7321483e-20  ,0.0           ,1.1438089e-19  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,fe54 ,26      ,54 ,4.8203219e-09  ,4.8301517e-05  ,4.8296697e-05 ,7.1451948e-05  ,7.1451461e-05 ,2.9509904e-06
1.25 ,0.02 ,0.574 ,fe55 ,26      ,55 ,3.2336937e-18  ,3.2336937e-18  ,0.0           ,4.7835706e-18  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,fe56 ,26      ,56 ,7.8405719e-08  ,0.00079198042  ,0.00079190201 ,0.0011715686   ,0.0011715617  ,2.5885893e-06
1.25 ,0.02 ,0.574 ,fe57 ,26      ,57 ,1.9426807e-09  ,1.9342118e-05  ,1.9340176e-05 ,2.8612601e-05  ,2.8612385e-05 ,3.2616199e-06
1.25 ,0.02 ,0.574 ,fe58 ,26      ,58 ,2.4897417e-10  ,2.5046779e-06  ,2.5044289e-06 ,3.7051448e-06  ,3.7051209e-06 ,2.7956755e-06
1.25 ,0.02 ,0.574 ,fe59 ,26      ,59 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,fe60 ,26      ,60 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,co59 ,27      ,59 ,2.2441782e-10  ,2.2749675e-06  ,2.2747431e-06 ,3.3653366e-06  ,3.3653175e-06 ,2.4850458e-06
1.25 ,0.02 ,0.574 ,co60 ,27      ,60 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,co61 ,27      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,ni58 ,28      ,58 ,3.3069227e-09  ,3.3493936e-05  ,3.3490629e-05 ,4.9547241e-05  ,4.9546954e-05 ,2.5368174e-06
1.25 ,0.02 ,0.574 ,ni59 ,28      ,59 ,6.3815597e-28  ,6.3815597e-28  ,0.0           ,9.4401767e-28  ,0.0           ,0.0
1.25 ,0.02 ,0.574 ,ni60 ,28      ,60 ,1.3105819e-09  ,1.3265221e-05  ,1.3263911e-05 ,1.9623109e-05  ,1.9622994e-05 ,2.5368174e-06
1.25 ,0.02 ,0.574 ,ni61 ,28      ,61 ,1.6668334e-06  ,2.2489769e-06  ,5.8214351e-07 ,3.3268889e-06  ,8.6123907e-07 ,0.5869146
1.25 ,0.02 ,0.574 ,ni62 ,28      ,62 ,-1.6939141e-06 ,1.8661309e-07  ,1.8805272e-06 ,2.7605486e-07  ,2.7821034e-06 ,-1.0033779
1.5  ,0.02 ,0.6   ,g    ,0       ,1  ,2.6433543e-08  ,7.7500637e-08  ,5.1067094e-08 ,8.6111818e-08  ,5.6745975e-08 ,0.1811277
